font_name,family,image_path,brand_tone,industry,weight,is_free
Georgia,serif,fonts/font_1971.png,Trustworthy,Fashion,medium,True
Baskerville,serif,fonts/font_1972.png,Playful,Healthcare,bold,False
Helvetica,sans-serif,fonts/font_1973.png,Creative,Real Estate,bold,True
Montserrat,sans-serif,fonts/font_1974.png,Innovative,Finance,regular,True
DM Sans,sans-serif,fonts/font_1975.png,Professional,Healthcare,thin,False
Inter,sans-serif,fonts/font_1976.png,Creative,Finance,regular,True
Open Sans,sans-serif,fonts/font_1977.png,Trustworthy,Education,thin,True
Roboto,sans-serif,fonts/font_1978.png,Trustworthy,Real Estate,bold,True
Pacifico,script,fonts/font_1979.png,Trustworthy,Sustainability,thin,True
Dancing Script,script,fonts/font_1980.png,Luxury,Sustainability,medium,False
Brush Script,script,fonts/font_1981.png,Creative,Technology,black,True
Great Vibes,script,fonts/font_1982.png,Bold,Sustainability,thin,True
Courier New,monospace,fonts/font_1983.png,Bold,Travel,black,True
Source Code Pro,monospace,fonts/font_1984.png,Luxury,Technology,medium,True
Fira Mono,monospace,fonts/font_1985.png,Bold,Technology,black,True
IBM Plex Mono,monospace,fonts/font_1986.png,Luxury,Sustainability,medium,True
Oswald,display,fonts/font_1987.png,Trustworthy,Fashion,black,False
Bebas Neue,display,fonts/font_1988.png,Minimalist,Food & Beverage,black,False
Anton,display,fonts/font_1989.png,Creative,Food & Beverage,regular,True
Impact,display,fonts/font_1990.png,Playful,Travel,thin,True
Abril Fatface,display,fonts/font_1991.png,Trustworthy,Retail,black,True
Playfair Display,serif,fonts/font_1992.png,Playful,Fashion,bold,True
Garamond,serif,fonts/font_1993.png,Innovative,Retail,regular,True
Times New Roman,serif,fonts/font_1994.png,Trustworthy,Finance,thin,True
Georgia,serif,fonts/font_1995.png,Professional,Fashion,regular,True
Baskerville,serif,fonts/font_1996.png,Bold,Real Estate,thin,True
Helvetica,sans-serif,fonts/font_1997.png,Professional,Retail,medium,False
Montserrat,sans-serif,fonts/font_1998.png,Minimalist,Travel,black,True
DM Sans,sans-serif,fonts/font_1999.png,Playful,Travel,bold,False
Inter,sans-serif,fonts/font_2000.png,Creative,Fashion,regular,True
Open Sans,sans-serif,fonts/font_2001.png,Trustworthy,Technology,regular,True
Roboto,sans-serif,fonts/font_2002.png,Creative,Real Estate,regular,False
Pacifico,script,fonts/font_2003.png,Minimalist,Education,regular,True
Dancing Script,script,fonts/font_2004.png,Minimalist,Real Estate,black,False
Brush Script,script,fonts/font_2005.png,Bold,Travel,thin,True
Great Vibes,script,fonts/font_2006.png,Minimalist,Finance,black,True
Courier New,monospace,fonts/font_2007.png,Trustworthy,Retail,medium,True
Source Code Pro,monospace,fonts/font_2008.png,Trustworthy,Retail,black,True
Fira Mono,monospace,fonts/font_2009.png,Creative,Finance,black,False
IBM Plex Mono,monospace,fonts/font_2010.png,Creative,Healthcare,medium,False
Oswald,display,fonts/font_2011.png,Playful,Fashion,black,False
Bebas Neue,display,fonts/font_2012.png,Trustworthy,Travel,thin,True
Anton,display,fonts/font_2013.png,Professional,Food & Beverage,bold,True
Impact,display,fonts/font_2014.png,Playful,Sustainability,medium,True
Abril Fatface,display,fonts/font_2015.png,Bold,Finance,regular,True
Playfair Display,serif,fonts/font_2016.png,Playful,Finance,thin,False
Garamond,serif,fonts/font_2017.png,Luxury,Real Estate,bold,True
Times New Roman,serif,fonts/font_2018.png,Creative,Fashion,thin,True
Georgia,serif,fonts/font_2019.png,Professional,Fashion,thin,True
Baskerville,serif,fonts/font_2020.png,Creative,Food & Beverage,regular,False
Helvetica,sans-serif,fonts/font_2021.png,Luxury,Sustainability,bold,False
Montserrat,sans-serif,fonts/font_2022.png,Luxury,Fashion,thin,True
DM Sans,sans-serif,fonts/font_2023.png,Innovative,Technology,regular,True
Inter,sans-serif,fonts/font_2024.png,Trustworthy,Travel,medium,True
Open Sans,sans-serif,fonts/font_2025.png,Bold,Technology,regular,True
Roboto,sans-serif,fonts/font_2026.png,Minimalist,Healthcare,black,False
Pacifico,script,fonts/font_2027.png,Luxury,Travel,regular,True
Dancing Script,script,fonts/font_2028.png,Playful,Education,regular,True
Brush Script,script,fonts/font_2029.png,Minimalist,Travel,regular,True
Great Vibes,script,fonts/font_2030.png,Playful,Travel,thin,True
Courier New,monospace,fonts/font_2031.png,Creative,Food & Beverage,bold,False
Source Code Pro,monospace,fonts/font_2032.png,Playful,Technology,regular,True
Fira Mono,monospace,fonts/font_2033.png,Minimalist,Sustainability,regular,True
IBM Plex Mono,monospace,fonts/font_2034.png,Minimalist,Real Estate,black,False
Oswald,display,fonts/font_2035.png,Trustworthy,Food & Beverage,black,True
Bebas Neue,display,fonts/font_2036.png,Playful,Travel,medium,False
Anton,display,fonts/font_2037.png,Bold,Real Estate,medium,True
Impact,display,fonts/font_2038.png,Trustworthy,Retail,black,True
Abril Fatface,display,fonts/font_2039.png,Professional,Real Estate,bold,True
Playfair Display,serif,fonts/font_2040.png,Innovative,Finance,medium,True
Garamond,serif,fonts/font_2041.png,Professional,Food & Beverage,bold,True
Times New Roman,serif,fonts/font_2042.png,Bold,Food & Beverage,black,True
Georgia,serif,fonts/font_2043.png,Trustworthy,Finance,medium,True
Baskerville,serif,fonts/font_2044.png,Innovative,Retail,regular,True
Helvetica,sans-serif,fonts/font_2045.png,Trustworthy,Fashion,black,True
Montserrat,sans-serif,fonts/font_2046.png,Minimalist,Fashion,medium,False
DM Sans,sans-serif,fonts/font_2047.png,Innovative,Fashion,bold,True
Inter,sans-serif,fonts/font_2048.png,Creative,Fashion,bold,True
Open Sans,sans-serif,fonts/font_2049.png,Playful,Technology,medium,False
Roboto,sans-serif,fonts/font_2050.png,Professional,Finance,bold,True
Pacifico,script,fonts/font_2051.png,Innovative,Retail,medium,True
Dancing Script,script,fonts/font_2052.png,Playful,Travel,medium,True
Brush Script,script,fonts/font_2053.png,Trustworthy,Healthcare,bold,True
Great Vibes,script,fonts/font_2054.png,Bold,Food & Beverage,thin,True
Courier New,monospace,fonts/font_2055.png,Innovative,Real Estate,regular,False
Source Code Pro,monospace,fonts/font_2056.png,Playful,Fashion,black,False
Fira Mono,monospace,fonts/font_2057.png,Trustworthy,Real Estate,regular,True
IBM Plex Mono,monospace,fonts/font_2058.png,Trustworthy,Healthcare,black,True
Oswald,display,fonts/font_2059.png,Trustworthy,Food & Beverage,black,True
Bebas Neue,display,fonts/font_2060.png,Bold,Education,regular,False
Anton,display,fonts/font_2061.png,Minimalist,Sustainability,medium,True
Impact,display,fonts/font_2062.png,Bold,Retail,bold,True
Abril Fatface,display,fonts/font_2063.png,Bold,Technology,thin,True
Playfair Display,serif,fonts/font_2064.png,Creative,Real Estate,thin,True
Garamond,serif,fonts/font_2065.png,Professional,Fashion,thin,True
Times New Roman,serif,fonts/font_2066.png,Trustworthy,Finance,regular,True
Georgia,serif,fonts/font_2067.png,Playful,Real Estate,regular,False
Baskerville,serif,fonts/font_2068.png,Innovative,Food & Beverage,medium,True
Helvetica,sans-serif,fonts/font_2069.png,Professional,Education,thin,True
Montserrat,sans-serif,fonts/font_2070.png,Trustworthy,Retail,medium,False
DM Sans,sans-serif,fonts/font_2071.png,Luxury,Finance,thin,True
Inter,sans-serif,fonts/font_2072.png,Bold,Sustainability,regular,True
Open Sans,sans-serif,fonts/font_2073.png,Luxury,Food & Beverage,bold,True
Roboto,sans-serif,fonts/font_2074.png,Trustworthy,Education,bold,True
Pacifico,script,fonts/font_2075.png,Professional,Finance,bold,True
Dancing Script,script,fonts/font_2076.png,Playful,Sustainability,bold,False
Brush Script,script,fonts/font_2077.png,Professional,Real Estate,black,False
Great Vibes,script,fonts/font_2078.png,Creative,Food & Beverage,thin,True
Courier New,monospace,fonts/font_2079.png,Playful,Travel,bold,True
Source Code Pro,monospace,fonts/font_2080.png,Playful,Sustainability,black,True
Fira Mono,monospace,fonts/font_2081.png,Trustworthy,Education,black,True
IBM Plex Mono,monospace,fonts/font_2082.png,Minimalist,Travel,black,True
Oswald,display,fonts/font_2083.png,Trustworthy,Travel,medium,True
Bebas Neue,display,fonts/font_2084.png,Bold,Technology,medium,True
Anton,display,fonts/font_2085.png,Professional,Education,black,True
Impact,display,fonts/font_2086.png,Playful,Travel,bold,True
Abril Fatface,display,fonts/font_2087.png,Trustworthy,Real Estate,thin,True
Playfair Display,serif,fonts/font_2088.png,Trustworthy,Food & Beverage,regular,True
Garamond,serif,fonts/font_2089.png,Professional,Food & Beverage,medium,False
Times New Roman,serif,fonts/font_2090.png,Professional,Real Estate,bold,True
Georgia,serif,fonts/font_2091.png,Creative,Technology,bold,False
Baskerville,serif,fonts/font_2092.png,Playful,Retail,regular,False
Helvetica,sans-serif,fonts/font_2093.png,Innovative,Technology,regular,False
Montserrat,sans-serif,fonts/font_2094.png,Creative,Food & Beverage,bold,True
DM Sans,sans-serif,fonts/font_2095.png,Luxury,Retail,regular,False
Inter,sans-serif,fonts/font_2096.png,Bold,Technology,bold,True
Open Sans,sans-serif,fonts/font_2097.png,Bold,Travel,regular,True
Roboto,sans-serif,fonts/font_2098.png,Innovative,Retail,regular,True
Pacifico,script,fonts/font_2099.png,Minimalist,Food & Beverage,bold,True
Dancing Script,script,fonts/font_2100.png,Creative,Real Estate,black,True
Brush Script,script,fonts/font_2101.png,Innovative,Fashion,bold,True
Great Vibes,script,fonts/font_2102.png,Minimalist,Travel,thin,True
Courier New,monospace,fonts/font_2103.png,Minimalist,Travel,regular,True
Source Code Pro,monospace,fonts/font_2104.png,Innovative,Fashion,medium,True
Fira Mono,monospace,fonts/font_2105.png,Bold,Sustainability,regular,True
IBM Plex Mono,monospace,fonts/font_2106.png,Luxury,Healthcare,thin,False
Oswald,display,fonts/font_2107.png,Bold,Finance,medium,True
Bebas Neue,display,fonts/font_2108.png,Trustworthy,Education,medium,True
Anton,display,fonts/font_2109.png,Bold,Technology,bold,False
Impact,display,fonts/font_2110.png,Bold,Healthcare,black,True
Abril Fatface,display,fonts/font_2111.png,Creative,Technology,bold,True
Playfair Display,serif,fonts/font_2112.png,Innovative,Healthcare,medium,False
Garamond,serif,fonts/font_2113.png,Innovative,Retail,medium,False
Times New Roman,serif,fonts/font_2114.png,Trustworthy,Real Estate,black,True
Georgia,serif,fonts/font_2115.png,Trustworthy,Education,regular,True
Baskerville,serif,fonts/font_2116.png,Creative,Education,black,False
Helvetica,sans-serif,fonts/font_2117.png,Innovative,Technology,bold,True
Montserrat,sans-serif,fonts/font_2118.png,Bold,Fashion,regular,True
DM Sans,sans-serif,fonts/font_2119.png,Luxury,Retail,bold,True
Inter,sans-serif,fonts/font_2120.png,Minimalist,Sustainability,black,True
Open Sans,sans-serif,fonts/font_2121.png,Professional,Education,regular,False
Roboto,sans-serif,fonts/font_2122.png,Minimalist,Finance,black,False
Pacifico,script,fonts/font_2123.png,Trustworthy,Technology,thin,False
Dancing Script,script,fonts/font_2124.png,Trustworthy,Travel,medium,True
Brush Script,script,fonts/font_2125.png,Minimalist,Finance,regular,True
Great Vibes,script,fonts/font_2126.png,Professional,Food & Beverage,medium,False
Courier New,monospace,fonts/font_2127.png,Bold,Technology,thin,True
Source Code Pro,monospace,fonts/font_2128.png,Luxury,Technology,regular,False
Fira Mono,monospace,fonts/font_2129.png,Luxury,Travel,medium,False
IBM Plex Mono,monospace,fonts/font_2130.png,Minimalist,Retail,medium,True
Oswald,display,fonts/font_2131.png,Professional,Travel,regular,True
Bebas Neue,display,fonts/font_2132.png,Creative,Education,medium,True
Anton,display,fonts/font_2133.png,Trustworthy,Real Estate,medium,False
Impact,display,fonts/font_2134.png,Playful,Technology,regular,True
Abril Fatface,display,fonts/font_2135.png,Bold,Food & Beverage,medium,False
Playfair Display,serif,fonts/font_2136.png,Creative,Fashion,medium,True
Garamond,serif,fonts/font_2137.png,Minimalist,Technology,bold,True
Times New Roman,serif,fonts/font_2138.png,Luxury,Travel,bold,True
Georgia,serif,fonts/font_2139.png,Trustworthy,Healthcare,thin,True
Baskerville,serif,fonts/font_2140.png,Creative,Technology,bold,False
Helvetica,sans-serif,fonts/font_2141.png,Creative,Technology,bold,True
Montserrat,sans-serif,fonts/font_2142.png,Innovative,Food & Beverage,thin,True
DM Sans,sans-serif,fonts/font_2143.png,Innovative,Food & Beverage,medium,False
Inter,sans-serif,fonts/font_2144.png,Professional,Technology,medium,True
Open Sans,sans-serif,fonts/font_2145.png,Professional,Healthcare,bold,True
Roboto,sans-serif,fonts/font_2146.png,Minimalist,Real Estate,thin,True
Pacifico,script,fonts/font_2147.png,Creative,Sustainability,medium,True
Dancing Script,script,fonts/font_2148.png,Playful,Healthcare,black,True
Brush Script,script,fonts/font_2149.png,Luxury,Healthcare,regular,False
Great Vibes,script,fonts/font_2150.png,Minimalist,Healthcare,regular,True
Courier New,monospace,fonts/font_2151.png,Playful,Real Estate,regular,True
Source Code Pro,monospace,fonts/font_2152.png,Trustworthy,Retail,bold,True
Fira Mono,monospace,fonts/font_2153.png,Professional,Retail,regular,True
IBM Plex Mono,monospace,fonts/font_2154.png,Innovative,Healthcare,regular,True
Oswald,display,fonts/font_2155.png,Bold,Sustainability,black,True
Bebas Neue,display,fonts/font_2156.png,Creative,Travel,medium,False
Anton,display,fonts/font_2157.png,Trustworthy,Finance,black,True
Impact,display,fonts/font_2158.png,Innovative,Retail,bold,True
Abril Fatface,display,fonts/font_2159.png,Luxury,Fashion,regular,True
Playfair Display,serif,fonts/font_2160.png,Luxury,Food & Beverage,medium,False
Garamond,serif,fonts/font_2161.png,Innovative,Real Estate,regular,True
Times New Roman,serif,fonts/font_2162.png,Trustworthy,Real Estate,regular,True
Georgia,serif,fonts/font_2163.png,Innovative,Finance,bold,True
Baskerville,serif,fonts/font_2164.png,Playful,Retail,regular,True
Helvetica,sans-serif,fonts/font_2165.png,Minimalist,Sustainability,thin,True
Montserrat,sans-serif,fonts/font_2166.png,Professional,Sustainability,medium,False
DM Sans,sans-serif,fonts/font_2167.png,Playful,Food & Beverage,medium,True
Inter,sans-serif,fonts/font_2168.png,Bold,Healthcare,thin,True
Open Sans,sans-serif,fonts/font_2169.png,Innovative,Travel,bold,True
Roboto,sans-serif,fonts/font_2170.png,Bold,Retail,regular,True
Pacifico,script,fonts/font_2171.png,Bold,Sustainability,regular,True
Dancing Script,script,fonts/font_2172.png,Playful,Finance,medium,False
Brush Script,script,fonts/font_2173.png,Professional,Food & Beverage,bold,False
Great Vibes,script,fonts/font_2174.png,Trustworthy,Technology,bold,False
Courier New,monospace,fonts/font_2175.png,Luxury,Food & Beverage,bold,False
Source Code Pro,monospace,fonts/font_2176.png,Minimalist,Sustainability,regular,True
Fira Mono,monospace,fonts/font_2177.png,Creative,Technology,bold,True
IBM Plex Mono,monospace,fonts/font_2178.png,Luxury,Fashion,thin,True
Oswald,display,fonts/font_2179.png,Professional,Education,black,True
Bebas Neue,display,fonts/font_2180.png,Creative,Food & Beverage,bold,False
Anton,display,fonts/font_2181.png,Luxury,Finance,black,False
Impact,display,fonts/font_2182.png,Innovative,Finance,regular,False
Abril Fatface,display,fonts/font_2183.png,Innovative,Travel,bold,True
Playfair Display,serif,fonts/font_2184.png,Playful,Healthcare,medium,True
Garamond,serif,fonts/font_2185.png,Bold,Food & Beverage,regular,True
Times New Roman,serif,fonts/font_2186.png,Creative,Sustainability,thin,True
Georgia,serif,fonts/font_2187.png,Professional,Education,thin,True
Baskerville,serif,fonts/font_2188.png,Professional,Retail,black,True
Helvetica,sans-serif,fonts/font_2189.png,Luxury,Sustainability,black,False
Montserrat,sans-serif,fonts/font_2190.png,Playful,Finance,medium,False
DM Sans,sans-serif,fonts/font_2191.png,Luxury,Fashion,medium,True
Inter,sans-serif,fonts/font_2192.png,Luxury,Sustainability,thin,True
Open Sans,sans-serif,fonts/font_2193.png,Professional,Real Estate,bold,True
Roboto,sans-serif,fonts/font_2194.png,Luxury,Finance,thin,True
Pacifico,script,fonts/font_2195.png,Bold,Food & Beverage,thin,False
Dancing Script,script,fonts/font_2196.png,Luxury,Fashion,medium,True
Brush Script,script,fonts/font_2197.png,Creative,Real Estate,black,True
Great Vibes,script,fonts/font_2198.png,Bold,Technology,medium,True
Courier New,monospace,fonts/font_2199.png,Professional,Education,medium,True
Source Code Pro,monospace,fonts/font_2200.png,Playful,Finance,medium,False
Fira Mono,monospace,fonts/font_2201.png,Innovative,Food & Beverage,thin,True
IBM Plex Mono,monospace,fonts/font_2202.png,Creative,Real Estate,bold,False
Oswald,display,fonts/font_2203.png,Bold,Real Estate,thin,True
Bebas Neue,display,fonts/font_2204.png,Playful,Healthcare,regular,False
Anton,display,fonts/font_2205.png,Playful,Real Estate,medium,True
Impact,display,fonts/font_2206.png,Bold,Education,medium,True
Abril Fatface,display,fonts/font_2207.png,Professional,Fashion,regular,True
Playfair Display,serif,fonts/font_2208.png,Minimalist,Fashion,medium,True
Garamond,serif,fonts/font_2209.png,Playful,Real Estate,medium,False
Times New Roman,serif,fonts/font_2210.png,Playful,Food & Beverage,medium,True
Georgia,serif,fonts/font_2211.png,Professional,Finance,regular,False
Baskerville,serif,fonts/font_2212.png,Professional,Food & Beverage,thin,True
Helvetica,sans-serif,fonts/font_2213.png,Luxury,Travel,medium,False
Montserrat,sans-serif,fonts/font_2214.png,Professional,Finance,bold,True
DM Sans,sans-serif,fonts/font_2215.png,Playful,Technology,regular,False
Inter,sans-serif,fonts/font_2216.png,Bold,Education,black,False
Open Sans,sans-serif,fonts/font_2217.png,Minimalist,Food & Beverage,regular,True
Roboto,sans-serif,fonts/font_2218.png,Trustworthy,Healthcare,thin,True
Pacifico,script,fonts/font_2219.png,Luxury,Fashion,regular,True
Dancing Script,script,fonts/font_2220.png,Trustworthy,Real Estate,black,True
Brush Script,script,fonts/font_2221.png,Bold,Finance,bold,True
Great Vibes,script,fonts/font_2222.png,Minimalist,Real Estate,black,True
Courier New,monospace,fonts/font_2223.png,Minimalist,Technology,regular,False
Source Code Pro,monospace,fonts/font_2224.png,Minimalist,Travel,black,False
Fira Mono,monospace,fonts/font_2225.png,Innovative,Real Estate,regular,False
IBM Plex Mono,monospace,fonts/font_2226.png,Bold,Food & Beverage,bold,True
Oswald,display,fonts/font_2227.png,Creative,Finance,bold,False
Bebas Neue,display,fonts/font_2228.png,Luxury,Healthcare,thin,True
Anton,display,fonts/font_2229.png,Luxury,Technology,bold,True
Impact,display,fonts/font_2230.png,Minimalist,Sustainability,medium,True
Abril Fatface,display,fonts/font_2231.png,Bold,Education,black,False
Playfair Display,serif,fonts/font_2232.png,Innovative,Travel,black,False
Garamond,serif,fonts/font_2233.png,Minimalist,Food & Beverage,regular,True
Times New Roman,serif,fonts/font_2234.png,Professional,Education,bold,False
Georgia,serif,fonts/font_2235.png,Creative,Healthcare,thin,True
Baskerville,serif,fonts/font_2236.png,Trustworthy,Education,thin,False
Helvetica,sans-serif,fonts/font_2237.png,Luxury,Fashion,thin,True
Montserrat,sans-serif,fonts/font_2238.png,Trustworthy,Finance,medium,True
DM Sans,sans-serif,fonts/font_2239.png,Playful,Education,bold,True
Inter,sans-serif,fonts/font_2240.png,Minimalist,Food & Beverage,thin,True
Open Sans,sans-serif,fonts/font_2241.png,Professional,Sustainability,medium,True
Roboto,sans-serif,fonts/font_2242.png,Luxury,Fashion,black,True
Pacifico,script,fonts/font_2243.png,Trustworthy,Fashion,regular,True
Dancing Script,script,fonts/font_2244.png,Creative,Education,bold,False
Brush Script,script,fonts/font_2245.png,Innovative,Travel,bold,False
Great Vibes,script,fonts/font_2246.png,Bold,Retail,black,True
Courier New,monospace,fonts/font_2247.png,Luxury,Travel,bold,False
Source Code Pro,monospace,fonts/font_2248.png,Creative,Real Estate,bold,True
Fira Mono,monospace,fonts/font_2249.png,Trustworthy,Food & Beverage,bold,False
IBM Plex Mono,monospace,fonts/font_2250.png,Bold,Retail,bold,True
Oswald,display,fonts/font_2251.png,Trustworthy,Finance,medium,True
Bebas Neue,display,fonts/font_2252.png,Bold,Fashion,medium,True
Anton,display,fonts/font_2253.png,Innovative,Food & Beverage,regular,False
Impact,display,fonts/font_2254.png,Innovative,Healthcare,bold,True
Abril Fatface,display,fonts/font_2255.png,Minimalist,Real Estate,black,False
Playfair Display,serif,fonts/font_2256.png,Minimalist,Sustainability,thin,True
Garamond,serif,fonts/font_2257.png,Luxury,Real Estate,regular,True
Times New Roman,serif,fonts/font_2258.png,Innovative,Food & Beverage,thin,True
Georgia,serif,fonts/font_2259.png,Professional,Finance,thin,False
Baskerville,serif,fonts/font_2260.png,Trustworthy,Fashion,bold,True
Helvetica,sans-serif,fonts/font_2261.png,Trustworthy,Technology,black,False
Montserrat,sans-serif,fonts/font_2262.png,Trustworthy,Technology,thin,True
DM Sans,sans-serif,fonts/font_2263.png,Luxury,Food & Beverage,thin,False
Inter,sans-serif,fonts/font_2264.png,Trustworthy,Education,regular,True
Open Sans,sans-serif,fonts/font_2265.png,Playful,Travel,black,True
Roboto,sans-serif,fonts/font_2266.png,Bold,Real Estate,black,True
Pacifico,script,fonts/font_2267.png,Trustworthy,Finance,thin,True
Dancing Script,script,fonts/font_2268.png,Creative,Real Estate,black,True
Brush Script,script,fonts/font_2269.png,Bold,Healthcare,regular,False
Great Vibes,script,fonts/font_2270.png,Minimalist,Technology,regular,True
Courier New,monospace,fonts/font_2271.png,Trustworthy,Fashion,regular,True
Source Code Pro,monospace,fonts/font_2272.png,Creative,Healthcare,bold,True
Fira Mono,monospace,fonts/font_2273.png,Professional,Fashion,thin,True
IBM Plex Mono,monospace,fonts/font_2274.png,Creative,Real Estate,black,True
Oswald,display,fonts/font_2275.png,Innovative,Finance,regular,True
Bebas Neue,display,fonts/font_2276.png,Innovative,Technology,thin,False
Anton,display,fonts/font_2277.png,Minimalist,Real Estate,thin,True
Impact,display,fonts/font_2278.png,Playful,Technology,bold,False
Abril Fatface,display,fonts/font_2279.png,Luxury,Food & Beverage,black,True
Playfair Display,serif,fonts/font_2280.png,Luxury,Sustainability,black,True
Garamond,serif,fonts/font_2281.png,Professional,Sustainability,regular,True
Times New Roman,serif,fonts/font_2282.png,Minimalist,Fashion,regular,False
Georgia,serif,fonts/font_2283.png,Minimalist,Real Estate,thin,True
Baskerville,serif,fonts/font_2284.png,Playful,Retail,black,False
Helvetica,sans-serif,fonts/font_2285.png,Trustworthy,Technology,black,True
Montserrat,sans-serif,fonts/font_2286.png,Luxury,Technology,regular,False
DM Sans,sans-serif,fonts/font_2287.png,Trustworthy,Retail,medium,True
Inter,sans-serif,fonts/font_2288.png,Minimalist,Education,thin,True
Open Sans,sans-serif,fonts/font_2289.png,Trustworthy,Real Estate,black,True
Roboto,sans-serif,fonts/font_2290.png,Innovative,Retail,bold,True
Pacifico,script,fonts/font_2291.png,Professional,Sustainability,bold,True
Dancing Script,script,fonts/font_2292.png,Luxury,Technology,medium,True
Brush Script,script,fonts/font_2293.png,Playful,Sustainability,regular,False
Great Vibes,script,fonts/font_2294.png,Professional,Real Estate,regular,True
Courier New,monospace,fonts/font_2295.png,Bold,Finance,regular,True
Source Code Pro,monospace,fonts/font_2296.png,Innovative,Finance,bold,True
Fira Mono,monospace,fonts/font_2297.png,Playful,Fashion,regular,True
IBM Plex Mono,monospace,fonts/font_2298.png,Creative,Sustainability,bold,True
Oswald,display,fonts/font_2299.png,Professional,Sustainability,medium,True
Bebas Neue,display,fonts/font_2300.png,Minimalist,Sustainability,thin,False
Anton,display,fonts/font_2301.png,Bold,Education,black,True
Impact,display,fonts/font_2302.png,Playful,Sustainability,medium,True
Abril Fatface,display,fonts/font_2303.png,Minimalist,Finance,bold,True
Playfair Display,serif,fonts/font_2304.png,Innovative,Education,medium,True
Garamond,serif,fonts/font_2305.png,Creative,Fashion,black,True
Times New Roman,serif,fonts/font_2306.png,Bold,Food & Beverage,thin,True
Georgia,serif,fonts/font_2307.png,Luxury,Healthcare,black,True
Baskerville,serif,fonts/font_2308.png,Creative,Fashion,bold,True
Helvetica,sans-serif,fonts/font_2309.png,Minimalist,Travel,black,False
Montserrat,sans-serif,fonts/font_2310.png,Professional,Education,medium,True
DM Sans,sans-serif,fonts/font_2311.png,Trustworthy,Finance,regular,True
Inter,sans-serif,fonts/font_2312.png,Playful,Finance,medium,True
Open Sans,sans-serif,fonts/font_2313.png,Bold,Real Estate,bold,True
Roboto,sans-serif,fonts/font_2314.png,Minimalist,Technology,thin,False
Pacifico,script,fonts/font_2315.png,Luxury,Sustainability,black,True
Dancing Script,script,fonts/font_2316.png,Trustworthy,Finance,thin,True
Brush Script,script,fonts/font_2317.png,Playful,Sustainability,bold,False
Great Vibes,script,fonts/font_2318.png,Playful,Retail,black,True
Courier New,monospace,fonts/font_2319.png,Minimalist,Technology,medium,False
Source Code Pro,monospace,fonts/font_2320.png,Luxury,Retail,medium,False
Fira Mono,monospace,fonts/font_2321.png,Innovative,Sustainability,bold,True
IBM Plex Mono,monospace,fonts/font_2322.png,Trustworthy,Education,black,True
Oswald,display,fonts/font_2323.png,Innovative,Travel,medium,True
Bebas Neue,display,fonts/font_2324.png,Bold,Technology,bold,True
Anton,display,fonts/font_2325.png,Minimalist,Education,bold,True
Impact,display,fonts/font_2326.png,Trustworthy,Finance,thin,True
Abril Fatface,display,fonts/font_2327.png,Bold,Travel,medium,False
Playfair Display,serif,fonts/font_2328.png,Creative,Food & Beverage,black,True
Garamond,serif,fonts/font_2329.png,Innovative,Finance,medium,True
Times New Roman,serif,fonts/font_2330.png,Creative,Healthcare,medium,True
Georgia,serif,fonts/font_2331.png,Creative,Fashion,medium,False
Baskerville,serif,fonts/font_2332.png,Trustworthy,Technology,bold,True
Helvetica,sans-serif,fonts/font_2333.png,Playful,Healthcare,regular,True
Montserrat,sans-serif,fonts/font_2334.png,Bold,Sustainability,regular,False
DM Sans,sans-serif,fonts/font_2335.png,Creative,Technology,thin,False
Inter,sans-serif,fonts/font_2336.png,Luxury,Fashion,medium,False
Open Sans,sans-serif,fonts/font_2337.png,Professional,Technology,regular,False
Roboto,sans-serif,fonts/font_2338.png,Innovative,Education,thin,True
Pacifico,script,fonts/font_2339.png,Innovative,Retail,bold,True
Dancing Script,script,fonts/font_2340.png,Luxury,Real Estate,medium,True
Brush Script,script,fonts/font_2341.png,Trustworthy,Education,black,True
Great Vibes,script,fonts/font_2342.png,Trustworthy,Fashion,bold,True
Courier New,monospace,fonts/font_2343.png,Trustworthy,Technology,thin,True
Source Code Pro,monospace,fonts/font_2344.png,Bold,Education,bold,False
Fira Mono,monospace,fonts/font_2345.png,Minimalist,Retail,black,True
IBM Plex Mono,monospace,fonts/font_2346.png,Creative,Healthcare,bold,True
Oswald,display,fonts/font_2347.png,Playful,Education,thin,True
Bebas Neue,display,fonts/font_2348.png,Professional,Sustainability,black,False
Anton,display,fonts/font_2349.png,Minimalist,Healthcare,black,True
Impact,display,fonts/font_2350.png,Minimalist,Fashion,bold,True
Abril Fatface,display,fonts/font_2351.png,Luxury,Healthcare,black,True
Playfair Display,serif,fonts/font_2352.png,Bold,Technology,bold,True
Garamond,serif,fonts/font_2353.png,Innovative,Travel,medium,True
Times New Roman,serif,fonts/font_2354.png,Innovative,Travel,black,False
Georgia,serif,fonts/font_2355.png,Luxury,Food & Beverage,bold,False
Baskerville,serif,fonts/font_2356.png,Bold,Sustainability,medium,False
Helvetica,sans-serif,fonts/font_2357.png,Luxury,Technology,black,True
Montserrat,sans-serif,fonts/font_2358.png,Innovative,Fashion,medium,False
DM Sans,sans-serif,fonts/font_2359.png,Minimalist,Finance,black,False
Inter,sans-serif,fonts/font_2360.png,Playful,Travel,thin,False
Open Sans,sans-serif,fonts/font_2361.png,Creative,Fashion,thin,True
Roboto,sans-serif,fonts/font_2362.png,Trustworthy,Healthcare,bold,False
Pacifico,script,fonts/font_2363.png,Bold,Education,regular,True
