company,industry,region,audience,tone,revenue_stage,team_size,founded_year,has_brand_kit
Startup_1117,Real Estate,Global,B2B,Innovative,Public,298,2015,False
Startup_1118,Sustainability,India,Enterprise,Playful,Public,334,2016,False
Startup_1119,Education,North America,B2B,Minimalist,Seed,207,2022,False
Startup_1120,Fashion,Asia,D2C,Bold,Series A,106,2012,True
Startup_1121,Technology,Asia,D2C,Luxury,Public,50,2013,False
Startup_1122,Real Estate,Middle East,SMB,Luxury,Series A,72,2020,True
Startup_1123,Retail,Asia,B2B,Minimalist,Public,465,2015,True
Startup_1124,Finance,Asia,B2C,Professional,Series B,85,2012,True
Startup_1125,Finance,Global,Enterprise,Creative,Public,494,2024,True
Startup_1126,Travel,North America,Enterprise,Playful,Series A,175,2021,False
Startup_1127,Food & Beverage,North America,Enterprise,Innovative,Seed,321,2023,False
Startup_1128,Retail,Middle East,D2C,Professional,Series A,435,2010,False
Startup_1129,Finance,North America,D2C,Bold,Seed,253,2015,True
Startup_1130,Real Estate,India,SMB,Playful,Series C,428,2019,False
Startup_1131,Travel,Middle East,B2B,Innovative,Public,156,2020,True
Startup_1132,Finance,India,D2C,Innovative,Series C,291,2019,True
Startup_1133,Retail,North America,Enterprise,Innovative,Series B,215,2011,False
Startup_1134,Technology,North America,D2C,Professional,Pre-seed,192,2022,False
Startup_1135,Technology,Middle East,B2B,Trustworthy,Public,359,2016,True
Startup_1136,Healthcare,Asia,D2C,Minimalist,Series C,102,2022,False
Startup_1137,Technology,Europe,B2B,Bold,Public,196,2014,True
Startup_1138,Retail,Europe,SMB,Playful,Pre-seed,156,2023,False
Startup_1139,Food & Beverage,North America,D2C,Luxury,Seed,8,2010,False
Startup_1140,Education,India,B2B,Innovative,Public,484,2018,True
Startup_1141,Travel,Middle East,B2B,Innovative,Pre-seed,494,2011,False
Startup_1142,Finance,Asia,B2C,Playful,Series A,124,2011,False
Startup_1143,Finance,Global,SMB,Innovative,Seed,280,2024,True
Startup_1144,Healthcare,North America,D2C,Bold,Series A,451,2019,False
Startup_1145,Retail,India,B2C,Luxury,Pre-seed,128,2019,False
Startup_1146,Travel,North America,D2C,Minimalist,Series A,217,2013,False
Startup_1147,Food & Beverage,Global,Enterprise,Creative,Seed,387,2011,False
Startup_1148,Travel,Europe,Enterprise,Playful,Public,243,2024,True
Startup_1149,Education,North America,B2B,Creative,Series A,165,2022,False
Startup_1150,Travel,India,B2C,Professional,Pre-seed,315,2019,True
Startup_1151,Travel,Europe,B2B,Professional,Series A,466,2024,False
Startup_1152,Technology,Global,B2B,Trustworthy,Series A,12,2015,False
Startup_1153,Travel,Global,B2B,Trustworthy,Series B,264,2022,False
Startup_1154,Real Estate,North America,Enterprise,Creative,Seed,323,2014,False
Startup_1155,Fashion,Europe,B2B,Minimalist,Series B,464,2019,True
Startup_1156,Healthcare,Global,B2B,Trustworthy,Pre-seed,367,2019,False
Startup_1157,Technology,Middle East,B2B,Bold,Series C,288,2012,True
Startup_1158,Retail,India,B2B,Minimalist,Pre-seed,47,2022,False
Startup_1159,Technology,India,B2C,Bold,Pre-seed,327,2011,False
Startup_1160,Technology,Middle East,D2C,Luxury,Pre-seed,255,2015,False
Startup_1161,Retail,Global,B2C,Bold,Pre-seed,230,2023,False
Startup_1162,Fashion,Global,SMB,Luxury,Series B,495,2011,False
Startup_1163,Technology,India,B2C,Creative,Pre-seed,310,2020,True
Startup_1164,Sustainability,India,SMB,Playful,Series A,350,2013,False
Startup_1165,Sustainability,North America,Enterprise,Playful,Pre-seed,69,2024,False
Startup_1166,Travel,Asia,D2C,Minimalist,Series C,47,2014,False
Startup_1167,Food & Beverage,North America,B2B,Minimalist,Seed,294,2022,False
Startup_1168,Education,Middle East,SMB,Playful,Series B,333,2020,False
Startup_1169,Travel,Middle East,Enterprise,Professional,Series B,156,2017,False
Startup_1170,Travel,Asia,D2C,Luxury,Series B,282,2021,False
Startup_1171,Travel,North America,SMB,Innovative,Series B,494,2010,False
Startup_1172,Healthcare,North America,Enterprise,Trustworthy,Pre-seed,13,2016,False
Startup_1173,Fashion,North America,B2B,Playful,Series C,189,2023,True
Startup_1174,Sustainability,Europe,Enterprise,Innovative,Public,18,2015,False
Startup_1175,Retail,Global,Enterprise,Trustworthy,Pre-seed,435,2012,False
Startup_1176,Retail,Europe,B2B,Innovative,Seed,461,2019,False
Startup_1177,Real Estate,North America,SMB,Professional,Seed,129,2019,False
Startup_1178,Fashion,Europe,Enterprise,Innovative,Pre-seed,352,2024,False
Startup_1179,Retail,North America,B2B,Bold,Pre-seed,120,2019,True
Startup_1180,Sustainability,Middle East,SMB,Playful,Pre-seed,10,2010,False
Startup_1181,Food & Beverage,North America,B2B,Professional,Series C,212,2011,False
Startup_1182,Technology,Europe,B2C,Trustworthy,Series B,119,2010,False
Startup_1183,Finance,Asia,SMB,Playful,Seed,30,2012,False
Startup_1184,Education,Middle East,B2C,Innovative,Seed,118,2010,False
Startup_1185,Retail,India,Enterprise,Trustworthy,Series B,385,2019,False
Startup_1186,Healthcare,Asia,Enterprise,Bold,Public,410,2014,False
Startup_1187,Food & Beverage,Asia,Enterprise,Bold,Series B,400,2019,False
Startup_1188,Sustainability,Global,SMB,Luxury,Seed,394,2015,False
Startup_1189,Food & Beverage,India,D2C,Bold,Seed,142,2010,False
Startup_1190,Sustainability,Middle East,SMB,Bold,Series C,304,2023,True
Startup_1191,Fashion,Global,SMB,Trustworthy,Seed,429,2010,False
Startup_1192,Finance,India,D2C,Luxury,Pre-seed,235,2021,False
Startup_1193,Real Estate,Middle East,SMB,Playful,Pre-seed,132,2013,False
Startup_1194,Real Estate,Middle East,B2C,Trustworthy,Series B,379,2013,False
Startup_1195,Finance,Global,D2C,Playful,Series B,459,2017,False
Startup_1196,Food & Beverage,Middle East,D2C,Luxury,Pre-seed,403,2019,True
Startup_1197,Education,Asia,B2C,Playful,Series B,395,2016,False
Startup_1198,Finance,Middle East,D2C,Playful,Pre-seed,165,2016,False
Startup_1199,Travel,Global,D2C,Innovative,Series C,381,2018,False
Startup_1200,Fashion,India,B2C,Professional,Series B,477,2017,False
Startup_1201,Real Estate,Asia,B2B,Luxury,Series A,186,2021,False
Startup_1202,Food & Beverage,Middle East,B2B,Luxury,Public,260,2022,True
Startup_1203,Education,Europe,B2B,Innovative,Seed,405,2020,False
Startup_1204,Travel,Europe,B2C,Minimalist,Pre-seed,403,2020,True
Startup_1205,Education,Middle East,Enterprise,Professional,Public,434,2021,False
Startup_1206,Food & Beverage,Europe,SMB,Trustworthy,Seed,166,2021,True
Startup_1207,Healthcare,North America,D2C,Trustworthy,Seed,21,2024,False
Startup_1208,Travel,Global,B2C,Playful,Series B,331,2021,False
Startup_1209,Fashion,Asia,SMB,Minimalist,Seed,483,2012,True
Startup_1210,Travel,North America,B2C,Professional,Series A,449,2013,False
Startup_1211,Technology,Asia,D2C,Playful,Series B,279,2017,True
Startup_1212,Technology,India,Enterprise,Creative,Public,150,2023,False
Startup_1213,Finance,Europe,B2C,Trustworthy,Pre-seed,226,2014,False
Startup_1214,Retail,Europe,SMB,Professional,Seed,337,2022,True
Startup_1215,Sustainability,Global,SMB,Bold,Seed,491,2024,True
Startup_1216,Education,Europe,D2C,Playful,Series C,420,2014,True
Startup_1217,Real Estate,Middle East,B2B,Professional,Public,101,2017,False
Startup_1218,Retail,Asia,D2C,Professional,Pre-seed,386,2017,False
Startup_1219,Technology,Middle East,D2C,Minimalist,Series C,381,2022,True
Startup_1220,Fashion,Europe,B2B,Professional,Pre-seed,397,2015,True
Startup_1221,Healthcare,India,Enterprise,Creative,Seed,14,2023,False
Startup_1222,Travel,Europe,B2C,Bold,Seed,252,2018,False
Startup_1223,Finance,Global,SMB,Bold,Series A,9,2013,True
Startup_1224,Technology,Middle East,B2C,Creative,Series B,372,2019,True
Startup_1225,Sustainability,Europe,B2C,Professional,Series A,160,2024,False
Startup_1226,Fashion,North America,SMB,Creative,Pre-seed,262,2010,False
Startup_1227,Healthcare,North America,B2B,Playful,Pre-seed,129,2019,True
Startup_1228,Technology,Middle East,SMB,Minimalist,Pre-seed,173,2011,True
Startup_1229,Healthcare,North America,B2B,Playful,Public,308,2010,True
Startup_1230,Fashion,Asia,B2B,Creative,Pre-seed,357,2013,False
Startup_1231,Retail,Global,D2C,Professional,Series B,496,2018,True
Startup_1232,Sustainability,Asia,Enterprise,Bold,Seed,154,2020,True
Startup_1233,Real Estate,Global,D2C,Creative,Series A,430,2015,False
Startup_1234,Fashion,Global,Enterprise,Luxury,Seed,14,2022,True
Startup_1235,Real Estate,Middle East,B2B,Minimalist,Public,420,2023,True
Startup_1236,Technology,North America,D2C,Trustworthy,Series C,33,2023,False
Startup_1237,Retail,Asia,B2C,Playful,Series A,457,2015,False
Startup_1238,Sustainability,North America,SMB,Bold,Public,407,2015,False
Startup_1239,Travel,Europe,SMB,Playful,Pre-seed,135,2010,True
Startup_1240,Real Estate,Global,SMB,Professional,Pre-seed,50,2010,True
Startup_1241,Technology,North America,Enterprise,Innovative,Series C,268,2012,False
Startup_1242,Fashion,North America,SMB,Playful,Series A,72,2014,False
Startup_1243,Retail,Middle East,Enterprise,Minimalist,Series B,144,2011,True
Startup_1244,Real Estate,Europe,Enterprise,Luxury,Series B,69,2020,True
Startup_1245,Food & Beverage,Asia,Enterprise,Creative,Pre-seed,169,2021,True
Startup_1246,Real Estate,Global,B2C,Luxury,Pre-seed,419,2010,False
Startup_1247,Sustainability,Global,B2B,Professional,Pre-seed,249,2018,False
Startup_1248,Sustainability,Global,B2C,Minimalist,Public,364,2020,False
Startup_1249,Technology,Asia,B2B,Luxury,Series C,105,2010,True
Startup_1250,Food & Beverage,Global,B2C,Bold,Series C,215,2022,False
Startup_1251,Healthcare,North America,Enterprise,Playful,Seed,159,2022,False
Startup_1252,Sustainability,India,B2B,Professional,Series C,276,2023,False
Startup_1253,Retail,India,SMB,Bold,Series A,102,2020,False
Startup_1254,Technology,Global,B2C,Professional,Series C,115,2020,True
Startup_1255,Sustainability,Asia,B2B,Minimalist,Series A,447,2023,False
Startup_1256,Fashion,North America,SMB,Professional,Series B,319,2020,False
Startup_1257,Finance,North America,D2C,Trustworthy,Seed,167,2013,False
Startup_1258,Healthcare,Europe,Enterprise,Luxury,Series C,31,2018,False
Startup_1259,Real Estate,Middle East,B2C,Minimalist,Series B,33,2019,False
Startup_1260,Finance,India,B2C,Creative,Series A,340,2011,False
Startup_1261,Retail,Global,D2C,Innovative,Seed,117,2019,False
Startup_1262,Real Estate,North America,B2B,Professional,Series B,410,2012,True
Startup_1263,Healthcare,Asia,B2C,Bold,Series A,102,2013,True
Startup_1264,Finance,India,B2C,Minimalist,Seed,366,2021,False
Startup_1265,Fashion,Middle East,B2C,Innovative,Pre-seed,88,2011,False
Startup_1266,Finance,North America,B2C,Creative,Series C,13,2011,True
Startup_1267,Sustainability,India,D2C,Innovative,Pre-seed,266,2021,False
Startup_1268,Real Estate,North America,Enterprise,Minimalist,Pre-seed,382,2015,False
Startup_1269,Healthcare,Global,B2C,Creative,Pre-seed,422,2020,True
Startup_1270,Retail,Middle East,D2C,Professional,Series B,274,2024,False
Startup_1271,Food & Beverage,Europe,SMB,Professional,Pre-seed,499,2020,False
Startup_1272,Healthcare,India,B2C,Trustworthy,Public,420,2019,False
Startup_1273,Technology,Middle East,B2B,Innovative,Pre-seed,496,2014,False
Startup_1274,Fashion,Europe,D2C,Minimalist,Series B,370,2020,False
Startup_1275,Retail,Europe,B2B,Playful,Series C,362,2014,True
Startup_1276,Technology,Middle East,Enterprise,Creative,Public,479,2018,False
Startup_1277,Finance,Asia,SMB,Playful,Seed,378,2016,True
Startup_1278,Food & Beverage,Middle East,B2B,Luxury,Seed,61,2020,False
Startup_1279,Technology,North America,B2C,Minimalist,Series C,261,2022,False
Startup_1280,Travel,Asia,D2C,Creative,Series B,426,2024,True
Startup_1281,Real Estate,Europe,SMB,Trustworthy,Pre-seed,453,2018,False
Startup_1282,Fashion,India,D2C,Playful,Seed,473,2010,True
Startup_1283,Fashion,Europe,SMB,Trustworthy,Series C,388,2011,False
Startup_1284,Food & Beverage,India,B2B,Bold,Series C,138,2014,False
Startup_1285,Fashion,India,Enterprise,Minimalist,Pre-seed,268,2019,True
Startup_1286,Real Estate,Middle East,D2C,Playful,Series C,481,2023,False
Startup_1287,Technology,Middle East,B2C,Trustworthy,Series B,236,2016,True
Startup_1288,Healthcare,Europe,D2C,Professional,Series B,256,2017,True
Startup_1289,Travel,Middle East,Enterprise,Bold,Public,318,2016,True
Startup_1290,Fashion,Europe,B2B,Luxury,Seed,489,2018,False
Startup_1291,Education,Middle East,B2C,Playful,Series A,350,2024,False
Startup_1292,Technology,Middle East,B2C,Professional,Series C,227,2020,False
Startup_1293,Finance,India,B2B,Bold,Series B,369,2012,False
Startup_1294,Sustainability,Asia,D2C,Bold,Pre-seed,99,2020,False
Startup_1295,Sustainability,Middle East,B2C,Luxury,Pre-seed,278,2014,True
Startup_1296,Travel,Global,D2C,Innovative,Series A,26,2021,True
Startup_1297,Sustainability,Global,D2C,Creative,Series A,470,2015,True
Startup_1298,Fashion,Global,B2B,Trustworthy,Series A,63,2023,True
Startup_1299,Travel,Middle East,Enterprise,Innovative,Pre-seed,85,2019,False
Startup_1300,Finance,Europe,Enterprise,Professional,Series C,25,2016,True
Startup_1301,Healthcare,India,D2C,Playful,Series B,198,2021,False
Startup_1302,Healthcare,Global,B2B,Minimalist,Pre-seed,426,2016,True
Startup_1303,Technology,India,Enterprise,Bold,Series B,442,2013,False
Startup_1304,Finance,Asia,D2C,Playful,Series A,67,2010,False
Startup_1305,Sustainability,Asia,B2C,Minimalist,Public,251,2017,True
Startup_1306,Education,Asia,B2C,Innovative,Seed,266,2019,True
Startup_1307,Real Estate,Middle East,SMB,Playful,Series C,236,2010,True
Startup_1308,Food & Beverage,Europe,SMB,Playful,Public,137,2021,True
Startup_1309,Finance,Global,SMB,Creative,Series A,127,2023,True
Startup_1310,Fashion,North America,Enterprise,Bold,Series A,97,2010,True
Startup_1311,Retail,Global,B2C,Bold,Series B,315,2018,False
Startup_1312,Finance,Global,B2C,Playful,Pre-seed,328,2022,False
Startup_1313,Retail,Europe,Enterprise,Playful,Seed,39,2019,False
Startup_1314,Fashion,India,B2C,Creative,Series C,149,2024,False
Startup_1315,Technology,Asia,B2C,Innovative,Seed,48,2019,False
Startup_1316,Travel,North America,D2C,Luxury,Series A,80,2021,False
Startup_1317,Fashion,India,B2C,Minimalist,Seed,488,2012,False
Startup_1318,Fashion,Asia,D2C,Professional,Series C,29,2018,True
Startup_1319,Sustainability,Global,SMB,Professional,Series A,480,2019,False
Startup_1320,Travel,North America,B2B,Luxury,Series C,445,2020,False
Startup_1321,Real Estate,Europe,D2C,Innovative,Seed,279,2019,False
Startup_1322,Travel,Global,B2C,Playful,Public,233,2023,False
Startup_1323,Technology,India,SMB,Playful,Series A,114,2021,False
Startup_1324,Technology,Middle East,B2B,Luxury,Series A,180,2023,False
Startup_1325,Retail,Global,B2B,Professional,Public,281,2010,False
Startup_1326,Finance,North America,SMB,Bold,Series C,227,2016,False
Startup_1327,Fashion,North America,SMB,Bold,Pre-seed,74,2014,False
Startup_1328,Technology,Global,B2B,Innovative,Series A,62,2021,False
Startup_1329,Retail,Global,B2B,Playful,Series C,3,2021,False
Startup_1330,Travel,Europe,B2C,Minimalist,Series C,366,2013,False
Startup_1331,Finance,Europe,D2C,Professional,Series C,90,2020,False
Startup_1332,Food & Beverage,India,D2C,Trustworthy,Pre-seed,461,2021,False
Startup_1333,Retail,Middle East,B2B,Minimalist,Public,440,2014,False
Startup_1334,Retail,Asia,B2B,Creative,Public,5,2023,False
Startup_1335,Food & Beverage,Global,Enterprise,Playful,Series B,233,2010,False
Startup_1336,Sustainability,North America,B2B,Innovative,Public,59,2019,False
Startup_1337,Retail,North America,D2C,Innovative,Series A,128,2016,False
Startup_1338,Travel,India,B2C,Professional,Seed,270,2020,False
Startup_1339,Fashion,Asia,Enterprise,Bold,Series C,222,2021,True
Startup_1340,Fashion,Asia,D2C,Innovative,Seed,225,2011,False
Startup_1341,Education,Global,B2C,Trustworthy,Series C,156,2023,False
Startup_1342,Food & Beverage,Asia,Enterprise,Bold,Series C,31,2021,True
Startup_1343,Technology,India,Enterprise,Innovative,Public,111,2018,True
Startup_1344,Technology,North America,Enterprise,Minimalist,Series A,360,2014,False
Startup_1345,Travel,Europe,Enterprise,Professional,Pre-seed,379,2014,False
Startup_1346,Retail,North America,Enterprise,Innovative,Pre-seed,253,2024,False
Startup_1347,Healthcare,Europe,Enterprise,Trustworthy,Seed,319,2023,False
Startup_1348,Education,Europe,SMB,Playful,Series B,194,2012,True
Startup_1349,Travel,India,B2C,Creative,Pre-seed,12,2019,False
Startup_1350,Travel,Global,D2C,Creative,Pre-seed,344,2011,False
Startup_1351,Healthcare,Asia,B2B,Luxury,Public,434,2017,False
Startup_1352,Real Estate,Global,D2C,Innovative,Series B,18,2024,False
Startup_1353,Healthcare,India,SMB,Creative,Pre-seed,400,2022,True
Startup_1354,Healthcare,Global,SMB,Innovative,Series A,156,2018,False
Startup_1355,Retail,Global,Enterprise,Innovative,Series A,118,2012,False
Startup_1356,Finance,Europe,SMB,Innovative,Seed,395,2021,False
Startup_1357,Food & Beverage,North America,D2C,Creative,Public,465,2023,True
Startup_1358,Education,Europe,SMB,Luxury,Seed,230,2020,False
Startup_1359,Sustainability,India,D2C,Trustworthy,Seed,413,2022,True
Startup_1360,Sustainability,Global,Enterprise,Trustworthy,Public,387,2017,False
Startup_1361,Finance,Global,Enterprise,Luxury,Series A,488,2015,False
Startup_1362,Sustainability,North America,SMB,Innovative,Seed,292,2021,True
Startup_1363,Finance,Asia,B2B,Playful,Seed,400,2020,False
Startup_1364,Finance,India,Enterprise,Trustworthy,Series A,188,2018,True
Startup_1365,Retail,Global,B2C,Luxury,Public,460,2019,False
Startup_1366,Healthcare,Global,B2C,Trustworthy,Series B,162,2013,True
Startup_1367,Travel,Middle East,Enterprise,Minimalist,Seed,56,2012,True
Startup_1368,Education,Global,SMB,Bold,Pre-seed,209,2016,True
Startup_1369,Technology,Europe,Enterprise,Luxury,Series A,332,2010,False
Startup_1370,Finance,Asia,SMB,Bold,Series B,469,2024,True
Startup_1371,Real Estate,Asia,D2C,Innovative,Pre-seed,53,2012,False
Startup_1372,Fashion,Global,B2B,Innovative,Pre-seed,20,2016,False
Startup_1373,Food & Beverage,North America,B2B,Minimalist,Series C,424,2021,False
Startup_1374,Real Estate,India,D2C,Professional,Series B,243,2016,False
Startup_1375,Finance,Global,D2C,Trustworthy,Series C,472,2018,True
Startup_1376,Food & Beverage,Global,D2C,Innovative,Series A,189,2023,False
Startup_1377,Food & Beverage,Europe,B2B,Professional,Series B,11,2019,True
Startup_1378,Retail,Global,Enterprise,Creative,Series C,457,2024,False
